formula,is_tautology
(((¬((((A0 ∨ ((A1 → A2) ∨ A3)) ∨ A4) ∧ A5) ∧ A0)) → ((¬(((A0 ∨ ((A1 → A2) ∨ A3)) ∨ A4) ∧ A5)) ∨ (¬A0))) ∧ (((¬(((A0 ∨ ((A1 → A2) ∨ A3)) ∨ A4) ∧ A5)) ∨ (¬A0)) → (¬((((A0 ∨ ((A1 → A2) ∨ A3)) ∨ A4) ∧ A5) ∧ A0)))),True
(((((A0 ∧ A1) ∨ ((((¬A2) → A3) ∧ A4) ∨ ((⊥ → (¬A5)) → (¬A6)))) ∧ (A0 ∨ (A0 ∨ (((A1 → ⊥) ∧ (A2 ∧ (⊥ ∧ A3))) ∨ (¬(A4 → A5)))))) → ((((A0 ∧ A1) ∨ ((((¬A2) → A3) ∧ A4) ∨ ((⊥ → (¬A5)) → (¬A6)))) ∧ A0) ∨ (((A0 ∧ A1) ∨ ((((¬A2) → A3) ∧ A4) ∨ ((⊥ → (¬A5)) → (¬A6)))) ∧ (A0 ∨ (((A1 → ⊥) ∧ (A2 ∧ (⊥ ∧ A3))) ∨ (¬(A4 → A5))))))) ∧ (((((A0 ∧ A1) ∨ ((((¬A2) → A3) ∧ A4) ∨ ((⊥ → (¬A5)) → (¬A6)))) ∧ A0) ∨ (((A0 ∧ A1) ∨ ((((¬A2) → A3) ∧ A4) ∨ ((⊥ → (¬A5)) → (¬A6)))) ∧ (A0 ∨ (((A1 → ⊥) ∧ (A2 ∧ (⊥ ∧ A3))) ∨ (¬(A4 → A5)))))) → (((A0 ∧ A1) ∨ ((((¬A2) → A3) ∧ A4) ∨ ((⊥ → (¬A5)) → (¬A6)))) ∧ (A0 ∨ (A0 ∨ (((A1 → ⊥) ∧ (A2 ∧ (⊥ ∧ A3))) ∨ (¬(A4 → A5)))))))),True
(¬((A0 ∧ A1) ∧ A2)),False
(((A0 ∨ (((A0 ∧ A1) ∨ A2) ∧ (A0 ∨ ⊥))) → ((A0 ∨ ((A0 ∧ A1) ∨ A2)) ∧ (A0 ∨ (A0 ∨ ⊥)))) ∧ (((A0 ∨ ((A0 ∧ A1) ∨ A2)) ∧ (A0 ∨ (A0 ∨ ⊥))) → (A0 ∨ (((A0 ∧ A1) ∨ A2) ∧ (A0 ∨ ⊥))))),True
(((A0 ∧ A1) ∨ ((¬A2) ∨ (A3 → A4))) ∧ A5),False
(((((A0 ∧ A1) ∨ A2) ∧ (A0 ∨ (A0 → A1))) → ((((A0 ∧ A1) ∨ A2) ∧ A0) ∨ (((A0 ∧ A1) ∨ A2) ∧ (A0 → A1)))) ∧ (((((A0 ∧ A1) ∨ A2) ∧ A0) ∨ (((A0 ∧ A1) ∨ A2) ∧ (A0 → A1))) → (((A0 ∧ A1) ∨ A2) ∧ (A0 ∨ (A0 → A1))))),True
(((A0 ∨ ((¬(((¬A0) → A1) ∨ A2)) ∧ (¬A0))) → ((A0 ∨ (¬(((¬A0) → A1) ∨ A2))) ∧ (A0 ∨ (¬A0)))) ∧ (((A0 ∨ (¬(((¬A0) → A1) ∨ A2))) ∧ (A0 ∨ (¬A0))) → (A0 ∨ ((¬(((¬A0) → A1) ∨ A2)) ∧ (¬A0))))),True
((((A0 ∨ A1) ∧ (A0 ∨ (A0 ∨ ((A1 ∨ (¬A2)) ∨ A3)))) → (((A0 ∨ A1) ∧ A0) ∨ ((A0 ∨ A1) ∧ (A0 ∨ ((A1 ∨ (¬A2)) ∨ A3))))) ∧ ((((A0 ∨ A1) ∧ A0) ∨ ((A0 ∨ A1) ∧ (A0 ∨ ((A1 ∨ (¬A2)) ∨ A3)))) → ((A0 ∨ A1) ∧ (A0 ∨ (A0 ∨ ((A1 ∨ (¬A2)) ∨ A3)))))),True
((A0 → (A1 ∧ A2)) → A3),False
((A0 → ((A1 ∧ A2) ∧ A3)) ∧ A4),False
(A0 ∧ (((A1 ∨ A2) ∧ A3) ∧ A4)),False
((((¬(¬A0)) ∨ A1) ∨ (A2 ∨ A3)) ∨ A4),False
((((¬(¬A0)) ∨ ((¬A1) ∨ (¬A2))) ∧ (((¬A3) → (¬A4)) ∧ A5)) ∧ (¬A6)),False
((¬((A0 ∧ (A1 ∨ A2)) ∧ A3)) ∨ A4),False
((A0 ∧ ((A1 ∨ (A2 → A3)) ∧ ((A4 ∧ A5) ∨ (A6 ∨ A7)))) ∧ (A0 → A1)),False
(((¬(A0 ∨ ((A0 → ((A1 ∨ A2) → (¬A3))) ∧ A4))) → ((¬A0) ∧ (¬((A0 → ((A1 ∨ A2) → (¬A3))) ∧ A4)))) ∧ (((¬A0) ∧ (¬((A0 → ((A1 ∨ A2) → (¬A3))) ∧ A4))) → (¬(A0 ∨ ((A0 → ((A1 ∨ A2) → (¬A3))) ∧ A4))))),True
(((A0 ∧ (¬A1)) → A2) ∧ ((A3 ∧ (⊥ ∨ A4)) ∨ (¬A5))),False
(((¬((A0 → A1) ∨ A2)) ∨ (((A3 ∧ A4) ∨ A5) ∨ (A6 ∨ A7))) → (⊥ ∨ (((A1 ∨ A2) → (¬A3)) ∨ A4))),False
((((¬A0) → A1) ∧ A2) → ((¬(¬(¬A3))) → ((¬A4) → (A5 → A6)))),False
((A0 → (A1 ∨ A2)) ∨ (¬A3)),False
((((A0 ∨ A1) ∨ ((¬A2) ∨ A3)) ∨ A4) ∧ ((((A5 ∧ A6) ∨ A7) → A0) → (((¬A1) ∨ (¬A2)) ∧ ((A3 → A4) → (A5 ∨ A6))))),False
((A0 ∧ ((¬(A1 → A2)) ∧ ((A3 ∧ A4) → (¬A5)))) ∧ A6),False
(A0 ∧ (A1 → (A2 → ((¬A3) → (¬A4))))),False
((A0 ∧ A1) ∧ (((A2 ∧ (¬A3)) ∧ (¬A4)) → (A5 ∨ A6))),False
(A0 ∨ (((A1 → A2) → ((¬A3) → (A4 ∧ A5))) → A6)),False
((((⊥ → A0) ∧ (A1 ∨ (A2 ∨ A3))) ∧ A4) ∨ (¬A5)),False
(((¬(A0 ∧ (((A0 ∧ (A1 ∧ (A2 ∧ A3))) → A4) → A5))) → ((¬A0) ∨ (¬(((A0 ∧ (A1 ∧ (A2 ∧ A3))) → A4) → A5)))) ∧ (((¬A0) ∨ (¬(((A0 ∧ (A1 ∧ (A2 ∧ A3))) → A4) → A5))) → (¬(A0 ∧ (((A0 ∧ (A1 ∧ (A2 ∧ A3))) → A4) → A5))))),True
(¬((A0 ∨ (A1 ∧ (A2 ∧ A3))) ∨ (⊥ ∨ A4))),False
(¬((((¬⊥) ∧ (¬A0)) ∧ A1) ∧ ((¬A2) → (A3 ∨ (A4 → A5))))),False
((A0 ∧ (A1 ∨ A2)) ∨ A3),False
(¬(A0 ∨ (((A1 ∧ A2) ∧ A3) ∨ A4))),False
((((A0 ∨ (A1 ∨ A2)) → A3) ∨ (((¬A4) ∨ A5) ∧ A6)) ∨ ((A7 ∨ A0) ∨ A1)),False
((((¬A0) ∧ ((A0 ∨ A1) ∨ A0)) → (((¬A0) ∧ (A0 ∨ A1)) ∨ ((¬A0) ∧ A0))) ∧ ((((¬A0) ∧ (A0 ∨ A1)) ∨ ((¬A0) ∧ A0)) → ((¬A0) ∧ ((A0 ∨ A1) ∨ A0)))),True
((A0 → ((¬A1) ∧ (¬(A2 ∨ A3)))) ∨ A4),False
(((((A0 → A1) ∧ A2) ∨ A3) ∨ (A4 ∧ (¬(A5 ∨ A6)))) ∨ A7),False
((A0 ∧ (A1 ∨ A2)) → (¬(((¬A3) ∧ A4) ∧ (¬A5)))),False
((((A0 → (A1 → A2)) ∨ (¬A3)) ∧ ((¬A4) ∨ ((A5 ∧ A6) ∧ A7))) ∨ (A0 → A1)),False
(⊥ ∧ ((A0 ∨ (¬A1)) → (A2 ∨ ((A3 ∨ A4) ∧ (A5 ∨ ⊥))))),False
((((A0 ∧ ((A1 ∧ A2) ∧ (((A3 ∧ A4) ∨ (¬A5)) ∨ (A6 ∨ A7)))) ∨ (A0 ∧ A0)) → (((A0 ∧ ((A1 ∧ A2) ∧ (((A3 ∧ A4) ∨ (¬A5)) ∨ (A6 ∨ A7)))) ∨ A0) ∧ ((A0 ∧ ((A1 ∧ A2) ∧ (((A3 ∧ A4) ∨ (¬A5)) ∨ (A6 ∨ A7)))) ∨ A0))) ∧ ((((A0 ∧ ((A1 ∧ A2) ∧ (((A3 ∧ A4) ∨ (¬A5)) ∨ (A6 ∨ A7)))) ∨ A0) ∧ ((A0 ∧ ((A1 ∧ A2) ∧ (((A3 ∧ A4) ∨ (¬A5)) ∨ (A6 ∨ A7)))) ∨ A0)) → ((A0 ∧ ((A1 ∧ A2) ∧ (((A3 ∧ A4) ∨ (¬A5)) ∨ (A6 ∨ A7)))) ∨ (A0 ∧ A0)))),True
((((A0 ∨ (A1 → A2)) ∨ ⊥) ∧ A3) → A4),False
((((((¬A0) → (¬(¬(A1 ∨ A2)))) → ((A3 → (A4 ∧ A5)) → A6)) ∨ (A0 ∧ (¬A0))) → (((((¬A0) → (¬(¬(A1 ∨ A2)))) → ((A3 → (A4 ∧ A5)) → A6)) ∨ A0) ∧ ((((¬A0) → (¬(¬(A1 ∨ A2)))) → ((A3 → (A4 ∧ A5)) → A6)) ∨ (¬A0)))) ∧ ((((((¬A0) → (¬(¬(A1 ∨ A2)))) → ((A3 → (A4 ∧ A5)) → A6)) ∨ A0) ∧ ((((¬A0) → (¬(¬(A1 ∨ A2)))) → ((A3 → (A4 ∧ A5)) → A6)) ∨ (¬A0))) → ((((¬A0) → (¬(¬(A1 ∨ A2)))) → ((A3 → (A4 ∧ A5)) → A6)) ∨ (A0 ∧ (¬A0))))),True
((A0 → (A1 ∧ (A2 ∧ (A3 ∧ A4)))) ∨ (¬(A5 → (¬(A6 → A7))))),False
(¬((((A0 ∨ A1) ∨ A2) ∧ A3) → A4)),False
(A0 → ((¬A1) ∨ (¬(A2 → A3)))),False
(((¬((¬(((A0 → (A1 ∨ A2)) ∧ (A3 ∨ (¬A4))) ∨ A5)) ∨ (((¬A0) ∧ (¬A1)) ∧ A2))) → ((¬(¬(((A0 → (A1 ∨ A2)) ∧ (A3 ∨ (¬A4))) ∨ A5))) ∧ (¬(((¬A0) ∧ (¬A1)) ∧ A2)))) ∧ (((¬(¬(((A0 → (A1 ∨ A2)) ∧ (A3 ∨ (¬A4))) ∨ A5))) ∧ (¬(((¬A0) ∧ (¬A1)) ∧ A2))) → (¬((¬(((A0 → (A1 ∨ A2)) ∧ (A3 ∨ (¬A4))) ∨ A5)) ∨ (((¬A0) ∧ (¬A1)) ∧ A2))))),True
((((¬(¬(A0 ∨ A1))) ∧ (A0 ∨ A0)) → (((¬(¬(A0 ∨ A1))) ∧ A0) ∨ ((¬(¬(A0 ∨ A1))) ∧ A0))) ∧ ((((¬(¬(A0 ∨ A1))) ∧ A0) ∨ ((¬(¬(A0 ∨ A1))) ∧ A0)) → ((¬(¬(A0 ∨ A1))) ∧ (A0 ∨ A0)))),True
((¬(A0 → A1)) ∧ (A2 ∨ ⊥)),False
(A0 ∧ ((A1 ∧ (A2 → (¬A3))) ∨ (A4 ∧ ((A5 → A6) → A7)))),False
(¬(((A0 ∧ A1) ∨ (¬(A2 ∧ A3))) ∨ (((¬A4) → (¬A5)) ∨ A6))),False
((A0 → A1) → (¬(⊥ ∧ A2))),True
((¬(A0 ∨ (¬(A1 ∨ A2)))) ∨ (¬A3)),False
(((A0 ∨ A1) ∧ (A2 ∨ A3)) ∨ ⊥),False
(((((A0 ∧ A1) ∧ A2) ∧ ((A3 ∧ A4) ∧ (A5 ∧ A6))) → (¬A7)) → (¬((¬(A0 → A1)) ∨ A2))),False
((((A0 → A1) ∨ A2) ∧ A3) ∧ ((A4 → A5) → A6)),False
(A0 → ((¬A1) ∨ (A2 → A3))),False
((((A0 → A1) → A2) ∧ ((A3 ∨ A4) ∧ A5)) ∧ (A6 ∧ (A7 ∧ A0))),False
(¬(((A0 → A1) ∧ (¬(¬A2))) ∧ (¬A3))),False
((((A0 ∧ (A1 ∧ A2)) ∧ (¬(A3 ∨ A4))) → A5) → (A6 ∧ A7)),False
(A0 ∧ ((A1 ∨ A2) → (A3 ∨ ((¬A4) ∨ (A5 ∧ A6))))),False
(¬A0),False
(((A0 ∧ (¬A1)) ∨ A2) ∨ ((((A3 ∧ A4) ∧ A5) → (¬A6)) ∧ (A7 → (A0 ∧ (¬A1))))),False
(A0 ∧ ((A1 ∧ A2) → (A3 → ((A4 ∨ A5) ∨ A6)))),False
(A0 ∨ (¬((A1 ∨ A2) → ((A3 ∧ ⊥) ∧ (¬A4))))),False
(((¬((A0 ∨ A1) ∧ (¬A0))) → ((¬(A0 ∨ A1)) ∨ (¬(¬A0)))) ∧ (((¬(A0 ∨ A1)) ∨ (¬(¬A0))) → (¬((A0 ∨ A1) ∧ (¬A0))))),True
((((A0 ∧ (A1 → A2)) ∧ (¬A3)) → (((A4 ∨ A5) ∨ A6) ∧ (A7 ∨ A0))) ∨ A1),False
(((A0 ∧ (A1 → A2)) → (((A3 → A4) ∧ A5) → A6)) → A7),False
(((((¬A0) ∨ (A1 ∧ A2)) → A3) ∧ (¬(⊥ ∧ A4))) ∧ (A5 ∨ A6)),False
(A0 ∨ ((A1 → A2) → (¬(¬(A3 ∨ A4))))),False
((¬((¬A0) → A1)) ∧ ((((¬A2) ∨ (A3 ∧ A4)) ∨ A5) ∨ (((A6 → A7) ∧ (A0 ∨ A1)) → A2))),False
(((¬A0) ∧ (((A1 ∨ A2) ∧ A3) ∧ A4)) ∨ (A5 ∨ (A6 → (A7 ∨ (A0 → A1))))),False
(¬((A0 → (¬(¬A1))) ∧ A2)),False
((((¬A0) → ((¬A1) → (A2 → A3))) ∧ A4) ∧ (A5 ∧ A6)),False
((((¬A0) ∧ ((A0 ∨ A1) ∨ (((¬A0) → (¬(¬(A1 ∨ A2)))) → ((A3 → (A4 ∧ A5)) → A6)))) → (((¬A0) ∧ (A0 ∨ A1)) ∨ ((¬A0) ∧ (((¬A0) → (¬(¬(A1 ∨ A2)))) → ((A3 → (A4 ∧ A5)) → A6))))) ∧ ((((¬A0) ∧ (A0 ∨ A1)) ∨ ((¬A0) ∧ (((¬A0) → (¬(¬(A1 ∨ A2)))) → ((A3 → (A4 ∧ A5)) → A6)))) → ((¬A0) ∧ ((A0 ∨ A1) ∨ (((¬A0) → (¬(¬(A1 ∨ A2)))) → ((A3 → (A4 ∧ A5)) → A6)))))),True
(((¬(¬A0)) ∨ A1) ∨ A2),False
((¬(A0 → (¬⊥))) → ((¬(A1 ∧ A2)) → (A3 ∨ (A4 ∧ (¬A5))))),True
(¬((¬(A0 ∨ (A1 → (A2 → (¬A3))))) ∧ (¬(¬(A0 ∨ (A1 → (A2 → (¬A3)))))))),True
((A0 ∧ (¬((A1 → A2) ∧ A3))) ∨ A4),False
(((¬A0) ∧ (¬A1)) ∧ ((A2 → (¬(A3 ∧ A4))) ∨ (A5 ∨ A6))),False
(((¬(A0 ∨ (A0 → (¬A1)))) → ((¬A0) ∧ (¬(A0 → (¬A1))))) ∧ (((¬A0) ∧ (¬(A0 → (¬A1)))) → (¬(A0 ∨ (A0 → (¬A1)))))),True
(((¬((¬A0) ∧ (¬(¬(((A0 ∧ A1) → A2) ∨ A3))))) → ((¬(¬A0)) ∨ (¬(¬(¬(((A0 ∧ A1) → A2) ∨ A3)))))) ∧ (((¬(¬A0)) ∨ (¬(¬(¬(((A0 ∧ A1) → A2) ∨ A3))))) → (¬((¬A0) ∧ (¬(¬(((A0 ∧ A1) → A2) ∨ A3))))))),True
(((A0 → (A1 → A2)) → A3) ∨ A4),False
(¬((A0 → (A1 → (A2 ∧ A3))) ∧ A4)),False
(((((A0 → A1) ∧ A2) ∧ (A3 ∨ A4)) ∧ (¬((⊥ ∧ A5) ∧ A6))) ∨ A0),False
((((A0 → A1) → ((A2 ∨ A3) → A4)) ∨ A5) → A6),False
(((¬⊥) ∨ A0) → ((⊥ ∧ ((A1 ∧ A2) ∨ (A3 ∨ A4))) ∨ ⊥)),False
(((A0 ∧ (A0 ∨ (¬(A0 ∨ ((A1 ∨ (¬A2)) ∨ ((A3 ∧ A4) ∨ (¬A5))))))) → ((A0 ∧ A0) ∨ (A0 ∧ (¬(A0 ∨ ((A1 ∨ (¬A2)) ∨ ((A3 ∧ A4) ∨ (¬A5)))))))) ∧ (((A0 ∧ A0) ∨ (A0 ∧ (¬(A0 ∨ ((A1 ∨ (¬A2)) ∨ ((A3 ∧ A4) ∨ (¬A5))))))) → (A0 ∧ (A0 ∨ (¬(A0 ∨ ((A1 ∨ (¬A2)) ∨ ((A3 ∧ A4) ∨ (¬A5))))))))),True
((A0 → (A1 ∨ A2)) ∨ ((((A3 ∨ A4) ∧ A5) ∧ ((A6 ∨ A7) ∧ A0)) ∨ ((A1 ∨ (A2 → A3)) → A4))),False
(¬(((A0 → A1) → A2) → (((A3 → A4) ∨ A5) → (A6 → A7)))),False
(⊥ ∧ ((((A0 → A1) ∧ (⊥ ∧ A2)) ∧ A3) ∧ (A4 → (¬A5)))),False
(((A0 ∧ (⊥ ∨ (A0 ∧ (A1 ∧ A2)))) → ((A0 ∧ ⊥) ∨ (A0 ∧ (A0 ∧ (A1 ∧ A2))))) ∧ (((A0 ∧ ⊥) ∨ (A0 ∧ (A0 ∧ (A1 ∧ A2)))) → (A0 ∧ (⊥ ∨ (A0 ∧ (A1 ∧ A2)))))),True
((A0 → A1) → ((¬A2) ∨ A3)),False
((((¬⊥) ∧ (A0 ∨ (A0 ∧ A1))) → (((¬⊥) ∧ A0) ∨ ((¬⊥) ∧ (A0 ∧ A1)))) ∧ ((((¬⊥) ∧ A0) ∨ ((¬⊥) ∧ (A0 ∧ A1))) → ((¬⊥) ∧ (A0 ∨ (A0 ∧ A1))))),True
(((¬((A0 ∧ A1) → A2)) ∧ A3) ∨ A4),False
((((A0 ∨ A1) ∨ (((A0 → A1) ∨ (¬(A2 → ⊥))) ∧ A0)) → (((A0 ∨ A1) ∨ ((A0 → A1) ∨ (¬(A2 → ⊥)))) ∧ ((A0 ∨ A1) ∨ A0))) ∧ ((((A0 ∨ A1) ∨ ((A0 → A1) ∨ (¬(A2 → ⊥)))) ∧ ((A0 ∨ A1) ∨ A0)) → ((A0 ∨ A1) ∨ (((A0 → A1) ∨ (¬(A2 → ⊥))) ∧ A0)))),True
(¬(¬((A0 ∨ A1) ∨ ((A2 ∧ A3) → ⊥)))),False
(⊥ ∧ (((¬A0) → ⊥) → A1)),False
(((A0 ∧ (A1 → A2)) ∧ A3) ∨ A4),False
(A0 ∨ ((((⊥ ∧ ⊥) ∨ ⊥) ∧ A1) → ((¬(A2 ∨ ⊥)) ∧ ((A3 ∧ A0) ∧ (A4 ∨ A5))))),True
((¬(A0 → A1)) ∧ (((¬A2) → A3) ∧ A4)),False
(((((¬(A0 → A1)) ∧ A2) ∧ ((¬A0) ∨ A0)) → ((((¬(A0 → A1)) ∧ A2) ∧ (¬A0)) ∨ (((¬(A0 → A1)) ∧ A2) ∧ A0))) ∧ (((((¬(A0 → A1)) ∧ A2) ∧ (¬A0)) ∨ (((¬(A0 → A1)) ∧ A2) ∧ A0)) → (((¬(A0 → A1)) ∧ A2) ∧ ((¬A0) ∨ A0)))),True
(¬((¬A0) ∧ (((A1 ∨ A2) → (A3 → A4)) → A5))),False
(((¬A0) ∧ (A1 → (A2 → (A3 → A4)))) ∧ A5),False
(⊥ → ((¬A0) ∧ A1)),True
((A0 ∧ (A1 ∨ (A2 ∧ (A3 ∧ A4)))) ∧ A5),False
((A0 → (A1 ∧ ((A2 → A3) ∧ A4))) → A5),False
((A0 ∨ (¬((⊥ ∧ A1) ∨ (A2 → ⊥)))) → (A3 ∧ (A4 ∨ A5))),False
((A0 ∧ A1) ∧ (A2 ∧ A3)),False
(A0 → (¬((¬(A1 ∧ A2)) ∧ A3))),False
(((¬A0) → ⊥) ∨ (¬((¬A0) → ⊥))),True
(¬(A0 ∨ (¬((A1 → A2) ∨ (A3 ∧ A4))))),False
(¬(((¬A0) ∧ A1) ∨ ⊥)),False
(((¬((¬(A0 → (¬A1))) ∨ A0)) → ((¬(¬(A0 → (¬A1)))) ∧ (¬A0))) ∧ (((¬(¬(A0 → (¬A1)))) ∧ (¬A0)) → (¬((¬(A0 → (¬A1))) ∨ A0)))),True
(A0 ∧ (¬(¬(⊥ ∨ (A1 → A2))))),False
(((¬(A0 ∧ (A0 → (¬(¬((A1 → A2) ∨ (A3 ∧ A4))))))) → ((¬A0) ∨ (¬(A0 → (¬(¬((A1 → A2) ∨ (A3 ∧ A4)))))))) ∧ (((¬A0) ∨ (¬(A0 → (¬(¬((A1 → A2) ∨ (A3 ∧ A4))))))) → (¬(A0 ∧ (A0 → (¬(¬((A1 → A2) ∨ (A3 ∧ A4))))))))),True
(((¬⊥) ∧ A0) ∨ (A1 ∨ A2)),False
((((A0 ∧ A1) ∨ (((¬A0) → (¬A1)) ∧ (⊥ ∧ ((A0 ∨ (¬(¬A1))) ∨ ((A2 ∧ A3) → (A4 → (¬A5))))))) → (((A0 ∧ A1) ∨ ((¬A0) → (¬A1))) ∧ ((A0 ∧ A1) ∨ (⊥ ∧ ((A0 ∨ (¬(¬A1))) ∨ ((A2 ∧ A3) → (A4 → (¬A5)))))))) ∧ ((((A0 ∧ A1) ∨ ((¬A0) → (¬A1))) ∧ ((A0 ∧ A1) ∨ (⊥ ∧ ((A0 ∨ (¬(¬A1))) ∨ ((A2 ∧ A3) → (A4 → (¬A5))))))) → ((A0 ∧ A1) ∨ (((¬A0) → (¬A1)) ∧ (⊥ ∧ ((A0 ∨ (¬(¬A1))) ∨ ((A2 ∧ A3) → (A4 → (¬A5))))))))),True
(A0 ∧ ((A1 ∨ (A2 ∧ A3)) ∧ A4)),False
(A0 ∨ ((¬((¬A1) → (¬⊥))) ∨ A2)),False
(¬(((A0 ∨ A1) → A2) ∨ ((A3 → (A4 ∧ A5)) ∨ A6))),False
(((((¬A0) ∧ (¬A1)) → A2) ∨ ((A3 ∨ ⊥) → A4)) ∨ A5),False
(((¬((¬A0) ∨ (((¬A0) ∨ A1) ∨ A2))) → ((¬(¬A0)) ∧ (¬(((¬A0) ∨ A1) ∨ A2)))) ∧ (((¬(¬A0)) ∧ (¬(((¬A0) ∨ A1) ∨ A2))) → (¬((¬A0) ∨ (((¬A0) ∨ A1) ∨ A2))))),True
((((¬A0) ∧ (A1 ∨ A2)) → A3) → ((¬A4) → (¬(A5 → (A6 ∧ A7))))),False
((¬((¬A0) ∨ (¬A1))) → A2),False
((((A0 → ⊥) ∨ A1) ∨ A2) ∨ (⊥ ∧ A3)),False
(A0 ∨ (A1 ∧ (((A2 → A3) ∧ (⊥ ∨ A4)) ∧ ((A5 ∧ A6) ∧ (A0 → A1))))),False
(((¬A0) ∧ A1) → A2),False
(¬(¬(((A0 ∧ A1) → A2) → ((A3 ∧ A4) ∧ (A5 ∧ A6))))),False
((¬A0) ∧ (¬A1)),False
(¬(A0 ∨ (¬((A1 ∨ A2) → A3)))),False
((((A0 ∧ (A1 → A2)) ∨ A3) ∨ ((A4 ∨ A5) ∧ A6)) ∧ A7),False
(A0 ∨ ((¬A1) ∧ (¬(A2 ∧ (¬A3))))),False
(((A0 ∨ (((A0 ∧ ((A1 ∧ ⊥) → ((A2 ∨ ⊥) → (¬A3)))) → ((A4 ∧ A5) ∧ A0)) ∧ A0)) → ((A0 ∨ ((A0 ∧ ((A1 ∧ ⊥) → ((A2 ∨ ⊥) → (¬A3)))) → ((A4 ∧ A5) ∧ A0))) ∧ (A0 ∨ A0))) ∧ (((A0 ∨ ((A0 ∧ ((A1 ∧ ⊥) → ((A2 ∨ ⊥) → (¬A3)))) → ((A4 ∧ A5) ∧ A0))) ∧ (A0 ∨ A0)) → (A0 ∨ (((A0 ∧ ((A1 ∧ ⊥) → ((A2 ∨ ⊥) → (¬A3)))) → ((A4 ∧ A5) ∧ A0)) ∧ A0)))),True
(¬((⊥ ∨ (A0 → A1)) ∧ (((A2 → A3) → A4) → (A5 ∧ (A6 → A7))))),False
(A0 ∧ ((A1 ∧ (A2 ∨ (A3 ∨ A4))) → (A5 → (⊥ ∧ (A6 → ⊥))))),False
((¬A0) → (A1 ∧ (((A2 → A3) ∧ A4) ∨ (A5 ∨ A6)))),False
(¬(((A0 → A1) → ((A2 ∧ ((A3 ∨ A4) ∨ A5)) ∨ A6)) ∧ (¬((A0 → A1) → ((A2 ∧ ((A3 ∨ A4) ∨ A5)) ∨ A6))))),True
((A0 ∨ (A1 → A2)) ∨ (A3 ∧ A4)),False
((A0 → A1) ∨ (((¬(A2 → A3)) → A4) ∧ A5)),False
(A0 → ((((A1 → A2) ∨ (A3 ∧ A4)) ∧ (¬(A5 ∨ A6))) ∧ ((A7 ∧ A0) ∧ A1))),False
(((¬(((¬A0) ∧ (A1 ∨ A2)) ∧ (¬(((A0 ∨ (¬A1)) ∨ (A2 ∧ (¬A3))) → A4)))) → ((¬((¬A0) ∧ (A1 ∨ A2))) ∨ (¬(¬(((A0 ∨ (¬A1)) ∨ (A2 ∧ (¬A3))) → A4))))) ∧ (((¬((¬A0) ∧ (A1 ∨ A2))) ∨ (¬(¬(((A0 ∨ (¬A1)) ∨ (A2 ∧ (¬A3))) → A4)))) → (¬(((¬A0) ∧ (A1 ∨ A2)) ∧ (¬(((A0 ∨ (¬A1)) ∨ (A2 ∧ (¬A3))) → A4)))))),True
((((A0 → (A1 ∧ A2)) ∧ A3) → (A4 ∧ A5)) ∧ (¬A6)),False
(((A0 ∨ ((¬A1) ∨ (A2 ∧ A3))) ∧ A4) ∨ (¬A5)),False
(((A0 ∨ ((A1 → A2) ∧ (A3 ∨ A4))) → A5) → (((A6 → (A7 → A0)) ∨ (¬(A1 → A2))) → A3)),False
(A0 ∧ (¬(A1 → ((A2 ∧ A3) → A4)))),False
(((((A0 ∧ ((¬A1) ∧ (¬(A2 ∧ A3)))) → (A4 ∧ ((¬(¬A5)) ∧ A6))) ∨ (((A0 ∨ (¬((A1 ∨ A2) ∧ (⊥ ∨ A3)))) ∧ ((A4 → (¬(¬A5))) ∧ A6)) ∧ (¬A0))) → ((((A0 ∧ ((¬A1) ∧ (¬(A2 ∧ A3)))) → (A4 ∧ ((¬(¬A5)) ∧ A6))) ∨ ((A0 ∨ (¬((A1 ∨ A2) ∧ (⊥ ∨ A3)))) ∧ ((A4 → (¬(¬A5))) ∧ A6))) ∧ (((A0 ∧ ((¬A1) ∧ (¬(A2 ∧ A3)))) → (A4 ∧ ((¬(¬A5)) ∧ A6))) ∨ (¬A0)))) ∧ (((((A0 ∧ ((¬A1) ∧ (¬(A2 ∧ A3)))) → (A4 ∧ ((¬(¬A5)) ∧ A6))) ∨ ((A0 ∨ (¬((A1 ∨ A2) ∧ (⊥ ∨ A3)))) ∧ ((A4 → (¬(¬A5))) ∧ A6))) ∧ (((A0 ∧ ((¬A1) ∧ (¬(A2 ∧ A3)))) → (A4 ∧ ((¬(¬A5)) ∧ A6))) ∨ (¬A0))) → (((A0 ∧ ((¬A1) ∧ (¬(A2 ∧ A3)))) → (A4 ∧ ((¬(¬A5)) ∧ A6))) ∨ (((A0 ∨ (¬((A1 ∨ A2) ∧ (⊥ ∨ A3)))) ∧ ((A4 → (¬(¬A5))) ∧ A6)) ∧ (¬A0))))),True
(((((¬A0) → (A1 ∨ A2)) ∧ ⊥) → A3) ∨ A4),True
